"","track_id","title","artist","popularity","genre","danceability","valence","album_id","album_name","album_release_date","playlist_name","playlist_id","subgenre","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","tempo","duration_ms","valence.c"
"156","41cpvQ2GyGb2BRdIRSsTqK","Moon River","Frank Ocean",70,"r&b",24,9.37,"0iqqnLXoocsMeCYlTw3Q2q","Moon River","2018-02-14","Urban Contemporary","4425cRh83Uzor4qCRfM9lb","urban contemporary",11.6,0,-13.216,1,3.29,87.7,0.092,10,77.349,188324,-38.8259428571429
"157","3xKsf9qdS1CyvXSMEid6g8","Pink + White","Frank Ocean",77,"r&b",54.4,55.4,"3mH6qwIy9crq0I9YQbOuDf","Blonde","2016-08-20","Ultimate Indie Presents... Best Indie Tracks of the 2010s","37i9dQZF1DWTHM4kX49UKs","hip pop",55.2,9,-7.45,1,9.91,67,0.00457,41.5,159.738,184516,7.20405714285715
"158","7DfFc7a6Rwfi3YQMRbDMau","Thinkin Bout You","Frank Ocean",75,"r&b",72.1,20,"392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01","Ultimate Indie Presents... Best Indie Tracks of the 2010s","37i9dQZF1DWTHM4kX49UKs","hip pop",33.9,0,-11.195,1,5.32,40.9,0.153,9.73,129.83,200747,-28.1959428571429
"159","4S4Mfvv03M1cHgIOJcbUCL","In My Room","Frank Ocean",79,"r&b",86.1,67,"71VX8yv9T2hNIYVZJVUWVp","In My Room","2019-11-02","Ultimate Indie Presents... Best Tracks of 2019","37i9dQZF1DWTc5QDlvD7t0","hip pop",64.7,7,-7.425,1,6.75,59.4,66.1,11.4,158.037,133680,18.8040571428571
"160","5ITIiswssMSAdTJ9ZDEI8D","Pilot Jones","Frank Ocean",55,"r&b",39.4,39.4,"623Ef2ZEB3Njklix4PC0Rs","channel ORANGE (Explicit Version)","2012-01-01","Neo-Soul","1eqVgsNjaX6mxDPoefhocT","neo soul",43.3,8,-13.473,1,37.4,48.5,0.00781,81.7,118.988,184080,-8.79594285714286
"161","0msrDPXxZpts4FRnoX0bFr","Monks","Frank Ocean",57,"r&b",74.7,60.1,"392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01","NEO-soul","3q3M4VCymcMoxJ3Tl7mRqN","neo soul",75.8,0,-4.743,0,17.9,5.21,0,21.4,102.02,200240,11.9040571428571
"162","6Nle9hKrkL1wQpwNfEkxjh","Chanel","Frank Ocean",82,"r&b",77.6,47.3,"6OGzmhzHcjf0uN9j7dYvZH","Chanel","2017-03-10","NEO-soul","3q3M4VCymcMoxJ3Tl7mRqN","neo soul",50.3,0,-5.732,0,23.7,87.4,0,11.2,110.134,210285,-0.895942857142863
"163","3GZD6HmiNUhxXYf8Gch723","Lost","Frank Ocean",67,"r&b",91.3,49.7,"392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01","NEO-soul","3q3M4VCymcMoxJ3Tl7mRqN","neo soul",60.3,8,-4.892,1,22.6,2.72,0.0503,16.7,123.061,234093,1.50405714285714
"164","1fOkmYW3ZFkkjIdOZSf596","Pink Matter","Frank Ocean",65,"r&b",39.2,49.4,"392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01","NEO-soul","3q3M4VCymcMoxJ3Tl7mRqN","neo soul",23.3,11,-11.012,0,5.87,95.1,0.0322,10.6,176.569,268813,1.20405714285714
"165","3xKsf9qdS1CyvXSMEid6g8","Pink + White","Frank Ocean",77,"r&b",54.4,55.4,"3mH6qwIy9crq0I9YQbOuDf","Blonde","2016-08-20","NEO-soul","3q3M4VCymcMoxJ3Tl7mRqN","neo soul",55.2,9,-7.45,1,9.91,67,0.00457,41.5,159.738,184516,7.20405714285715
"166","371H6HjS4SXGbQ9IVfFUIL","Lens","Frank Ocean",61,"r&b",68.1,56.4,"5F4I5eUqVK1CpQbzt1ntMC","Lens","2017-04-23","NEO-soul","3q3M4VCymcMoxJ3Tl7mRqN","neo soul",33.3,9,-8.582,1,9.74,58.8,0,8.6,118.05,227655,8.20405714285713
"167","41cpvQ2GyGb2BRdIRSsTqK","Moon River","Frank Ocean",70,"r&b",24,9.37,"0iqqnLXoocsMeCYlTw3Q2q","Moon River","2018-02-14","NEO-soul","3q3M4VCymcMoxJ3Tl7mRqN","neo soul",11.6,0,-13.216,1,3.29,87.7,0.092,10,77.349,188324,-38.8259428571429
"168","7eqoqGkKwgOaWNNHx90uEZ","Nights","Frank Ocean",78,"r&b",46.6,42.3,"3mH6qwIy9crq0I9YQbOuDf","Blonde","2016-08-20","NEO-soul","3q3M4VCymcMoxJ3Tl7mRqN","neo soul",54.8,5,-9.362,0,11.8,42,0.000101,11.3,89.815,307151,-5.89594285714286
"169","6fbjdXZNtoAJbJZUeT87Ii","Sweet Life","Frank Ocean",58,"r&b",47.9,80,"623Ef2ZEB3Njklix4PC0Rs","channel ORANGE (Explicit Version)","2012-01-01","Neo-Jazz Soul RnB & Afro","48AzM7l4M02DBYd2N3IFLP","neo soul",55.8,11,-6.074,1,17.9,22.7,0,8.08,83.465,262680,31.8040571428571
"170","5GUYJTQap5F3RDQiCOJhrS","Self Control","Frank Ocean",74,"r&b",57.2,44.6,"3mH6qwIy9crq0I9YQbOuDf","Blonde","2016-08-20","Neo-Jazz Soul RnB & Afro","48AzM7l4M02DBYd2N3IFLP","neo soul",20.9,8,-10.413,1,3.13,76.5,0,35.6,80.069,249668,-3.59594285714286
"171","4L7jMAP8UcIe309yQmkdcO","Lost","Frank Ocean",68,"r&b",91.3,49.7,"623Ef2ZEB3Njklix4PC0Rs","channel ORANGE (Explicit Version)","2012-01-01","Neo-Jazz Soul RnB & Afro","48AzM7l4M02DBYd2N3IFLP","neo soul",60.3,8,-4.892,1,22.6,2.72,0.0503,16.7,123.061,234093,1.50405714285714
"172","4hKGICUB890arImAdWRaHQ","Hero","Frank Ocean",51,"r&b",66.4,23.4,"0Q8Oo7AyaEh0EzwSIOd1o0","Three Artists. One Song","2014-03-10","Sexy Soul 2020","5EMARioe9z9eKOeWIAC2JW","neo soul",67.4,11,-8.307,0,3.02,1.82,20.3,7.39,104.002,165468,-24.7959428571429
"173","2fycu38G0FXDv0890YVS2M","Don't Stop The Rock","Freestyle",39,"pop",95.1,55.8,"1BP44lGtugp3p0gMGZm0td","Don't Stop The Rock","2007-08-14","Electropop And Play","7p30DzTAgW6OhspSXHTI88","electropop",73.6,10,-8.286,1,5.99,9.8,0.0217,30.7,121.075,330693,7.60405714285714
"174","6TH3cuw2MX4K3eGKrRXUxx","The Party Has Begun","Freestyle",28,"latin",86.7,54.7,"1BP44lGtugp3p0gMGZm0td","Don't Stop The Rock","2007-08-14","80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds)","1oReEujyWpQv2OX68BVPPA","latin hip hop",67.8,5,-9.06,1,7.77,2.53,2.75,27.5,127.725,393107,6.50405714285714
"175","7pAFUKEZLgROw7CBtl9spL","It's Automatic","Freestyle",34,"latin",78,75,"4sHFPo45X37xEmc8k8mA6r","It's Automatic","2013-11-28","80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds)","1oReEujyWpQv2OX68BVPPA","latin hip hop",76.6,1,-7.752,1,3.46,0.194,0.334,7.75,124.884,351318,26.8040571428571
"176","40LQiUUUKXVGyNs09lHVjW","Lips Of An Angel","Hinder",71,"rock",47.6,25.1,"2SmDuZSWtjukp9gkG2mcBQ","Extreme Behavior","2005-01-01","Permanent Wave","2ExyzXAbukW7I8bDqdGvPB","permanent wave",73.6,2,-5.38,1,3.43,2.17,0.000108,20.3,129.084,261853,-23.0959428571429
"177","10fddGyyeUquZZ2uPTjD7P","Better Than Me","Hinder",61,"rock",44.9,25.4,"2SmDuZSWtjukp9gkG2mcBQ","Extreme Behavior","2005-01-01","Permanent Wave","2ExyzXAbukW7I8bDqdGvPB","permanent wave",68.2,2,-5.295,0,2.9,20.5,0,17.5,139.924,223533,-22.7959428571429
"178","4xNfsvj9mOVnMTvHZZ8HNk","Without You","Hinder",56,"rock",41,28.8,"4zTHXE6FYzyKOlPswHAsUR","Take It To The Limit","2008-01-01","Permanent Wave","2ExyzXAbukW7I8bDqdGvPB","permanent wave",81.6,3,-3.83,1,3.33,2.92,0.00201,12.9,136.014,232267,-19.3959428571429
"179","40LQiUUUKXVGyNs09lHVjW","Lips Of An Angel","Hinder",71,"rock",47.6,25.1,"2SmDuZSWtjukp9gkG2mcBQ","Extreme Behavior","2005-01-01","HARD ROCK CAFE","55ybnG2z8rpTIerRfnCsw6","hard rock",73.6,2,-5.38,1,3.43,2.17,0.000108,20.3,129.084,261853,-23.0959428571429
"180","2e8r5YIPMCxXVJPPfwaSK8","Use Me","Hinder",45,"rock",49.3,43.5,"4zTHXE6FYzyKOlPswHAsUR","Take It To The Limit","2008-01-01","New Hard Rock","64BvJcehegyvhqQtV82Ddz","hard rock",97.9,0,-3.08,1,7.22,0.0292,0.124,37.8,134.055,229733,-4.69594285714286
"181","24Pi0KCtYWtnKxxzopkcPG","Get Stoned","Hinder",60,"rock",44.8,50.5,"4iBPW5y08WIeGXTkBJAPrF","Extreme Behavior","2005","New Hard Rock","64BvJcehegyvhqQtV82Ddz","hard rock",93.3,7,-4.082,0,4.21,0.0417,0.0454,21.9,75.991,218307,2.30405714285714
"182","5B4aDOvZnl4A9JYBYAksIl","Billie Jean","Honeywagon",34,"r&b",74.3,69,"5bnpTjo2c8LCWIxGL15E61","Songs From Neverland","2010-08-24","Bluegrass Covers","37i9dQZF1DX56crgoe4TG3","hip pop",42.2,7,-11.887,0,3.31,54.1,0.000226,14.9,111.933,285920,20.8040571428571
"183","6lppKNQ2cJmxITiSRs2952","Beat It","Honeywagon",31,"r&b",69.3,53.9,"5bnpTjo2c8LCWIxGL15E61","Songs From Neverland","2010-08-24","Bluegrass Covers","37i9dQZF1DX56crgoe4TG3","hip pop",41.2,2,-11.337,0,2.9,11.5,0,8.95,138.024,214227,5.70405714285715
"184","11q3nuWgsWqcrlyiJHUanA","The Way You Make Me Feel","Honeywagon",30,"r&b",66.7,88.2,"5bnpTjo2c8LCWIxGL15E61","Songs From Neverland","2010-08-24","Bluegrass Covers","37i9dQZF1DX56crgoe4TG3","hip pop",57.4,2,-9.847,1,3.15,20.5,0,12.2,139.911,193093,40.0040571428571
"185","3TZwjdclvWt7iPJUnMpgcs","Jump Around","House Of Pain",74,"rap",85.4,81.8,"2z37UnazitI7yDEF0IjE0v","House of Pain (Fine Malt Lyrics)","1992-07-21","90's Hip Hop Ultimate Collection","4IG024zoaGMurhTFBkMAv9","southern hip hop",71,4,-6.32,0,7.93,1.13,0.00872,16.6,106.894,214947,33.6040571428571
"186","7ygrDIOwwM4gtNf8Pz6kxW","Put Your Head Out","House Of Pain",40,"rap",82.7,79.2,"2z37UnazitI7yDEF0IjE0v","House of Pain (Fine Malt Lyrics)","1992-07-21","90's Hip Hop Ultimate Collection","4IG024zoaGMurhTFBkMAv9","southern hip hop",67.6,7,-9.735,1,26.2,2.57,0.00048,7.9,97.835,182160,31.0040571428571
"187","5sAwKZXy47JNVk03zqWgwI","Top O' the Morning to Ya","House Of Pain",48,"rap",82.7,73,"2z37UnazitI7yDEF0IjE0v","House of Pain (Fine Malt Lyrics)","1992-07-21","90's Hip Hop Ultimate Collection","4IG024zoaGMurhTFBkMAv9","southern hip hop",61.9,1,-10.173,0,11,0.365,1.1,33.7,111.083,216320,24.8040571428571
"188","2No866hrlpKgTXcQTZ2D2b","House and the Rising Son","House Of Pain",36,"rap",90.2,55.3,"2z37UnazitI7yDEF0IjE0v","House of Pain (Fine Malt Lyrics)","1992-07-21","90's Hip Hop Ultimate Collection","4IG024zoaGMurhTFBkMAv9","southern hip hop",52.4,8,-8.394,1,10.9,0.177,0.00133,8.54,92.986,219200,7.10405714285714
"189","1FBxSnAunQPxop3eTeOmE4","Shamrocks and Shenanigans","House Of Pain",43,"rap",90.4,21.1,"2z37UnazitI7yDEF0IjE0v","House of Pain (Fine Malt Lyrics)","1992-07-21","90's Hip Hop Ultimate Collection","4IG024zoaGMurhTFBkMAv9","southern hip hop",60.6,1,-6.122,1,28.6,29.6,0.0197,23.6,100.195,219107,-27.0959428571429
"190","62vpWI1CHwFy7tMIcSStl8","No Role Modelz","J. Cole",82,"pop",69.6,45.8,"7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","2014-12-09","10er Playlist","1kEczIkZH8IgaWT2BiApxZ","electropop",52.1,10,-8.465,0,33.2,30.2,0,5.65,100,292987,-2.39594285714286
"191","62vpWI1CHwFy7tMIcSStl8","No Role Modelz","J. Cole",82,"rap",69.6,45.8,"7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","2014-12-09","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","hip hop",52.1,10,-8.465,0,33.2,30.2,0,5.65,100,292987,-2.39594285714286
"192","2JvzF1RMd7lE3KmFlsyZD8","MIDDLE CHILD","J. Cole",86,"rap",83.7,46.3,"3XzSOIE6zGLliuqsVGLmUc","MIDDLE CHILD","2019-01-23","Hip-Hop Favourites","37i9dQZF1DX48TTZL62Yht","hip hop",36.4,8,-11.713,1,27.6,14.9,0,27.1,123.984,213594,-1.89594285714286
"193","6I6NX6tjGsxFAsIfGzY9lJ","Deja Vu","J. Cole",70,"rap",65.7,18.1,"3CCnGldVQ90c26aFATC1PW","4 Your Eyez Only","2016-12-09","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",42.1,9,-11.378,1,41.2,35.2,0.0218,18.7,174.063,264747,-30.0959428571429
"194","2JvzF1RMd7lE3KmFlsyZD8","MIDDLE CHILD","J. Cole",86,"rap",83.7,46.3,"3XzSOIE6zGLliuqsVGLmUc","MIDDLE CHILD","2019-01-23","Trap Americana","7tkgK1tm9hYkWp7EFyOcAr","trap",36.4,8,-11.713,1,27.6,14.9,0,27.1,123.984,213594,-1.89594285714286
"195","2JvzF1RMd7lE3KmFlsyZD8","MIDDLE CHILD","J. Cole",86,"r&b",83.7,46.3,"3XzSOIE6zGLliuqsVGLmUc","MIDDLE CHILD","2019-01-23","Chixtape 5 - Tory Lanez","0UXwwVDipbBQeEX7h4YuKU","urban contemporary",36.4,8,-11.713,1,27.6,14.9,0,27.1,123.984,213594,-1.89594285714286
"196","2JvzF1RMd7lE3KmFlsyZD8","MIDDLE CHILD","J. Cole",86,"r&b",83.7,46.3,"3XzSOIE6zGLliuqsVGLmUc","MIDDLE CHILD","2019-01-23","Hip pop","1Sc7bobknESH7SXQcnmoX5","hip pop",36.4,8,-11.713,1,27.6,14.9,0,27.1,123.984,213594,-1.89594285714286
"197","6Ius4TC0L3cN74HT7ENE6e","Wet Dreamz","J. Cole",78,"r&b",50.4,58.4,"7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","2014-12-09","Smooth Hip Hop","7ozFIvz1bE1HPgQTUl5qfT","hip pop",70.5,6,-8.205,0,36.4,7.52,0,12.8,175.483,239320,10.2040571428571
"198","1HNs07uZxZniPNmniw2GTa","Apparently","J. Cole",69,"r&b",80.1,53.4,"7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","2014-12-09","Smooth Hip Hop","7ozFIvz1bE1HPgQTUl5qfT","hip pop",54.3,5,-9.236,1,9.1,56.4,0,11.6,133.982,293040,5.20405714285715
"199","6Ius4TC0L3cN74HT7ENE6e","Wet Dreamz","J. Cole",78,"r&b",50.4,58.4,"7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","2014-12-09","Saxophone in Hip Hop - R&B Lounge - Jazz Rap","2ujrP2rPxu8ao7wNeG1ZOY","neo soul",70.5,6,-8.205,0,36.4,7.52,0,12.8,175.483,239320,10.2040571428571
"200","26RcjBcThMrZ8KvsqApOvN","Let Nas Down","J. Cole",56,"r&b",45.8,37,"1NfrmcXk8xNennyxQ57JcW","Born Sinner","2013-06-14","Saxophone in Hip Hop - R&B Lounge - Jazz Rap","2ujrP2rPxu8ao7wNeG1ZOY","neo soul",74,9,-5.65,0,24.5,2.56,0,29.6,79.255,277200,-11.1959428571429
"201","4qRjfovbhI4EwP7VQNfxVW","St. Tropez","J. Cole",61,"r&b",56.1,32.4,"7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","2014-12-09","Neo-Jazz Soul RnB & Afro","48AzM7l4M02DBYd2N3IFLP","neo soul",54.1,9,-9.818,0,7.11,5.4,3.71,6.27,84.241,257920,-15.7959428571429
"202","20k7dNVQhMqPEYlOwFrmC6","Moonlight Bossa","Jazzinuf",53,"rap",53.2,59.9,"6hUBcJvNCaLU15nRijErqq","Lapis Lazuli","2019-10-09","Jazz Vibes","37i9dQZF1DX0SM0LYsmbMT","hip hop",94.2,8,-5.425,0,9.65,16.6,18.2,21.8,179.825,141333,11.7040571428571
"203","7pFRhCj70NUNZG4xMDEQj8","Soul Mates","Jazzinuf",52,"rap",51.7,37,"0FlFKikrKvQwyWgkItuS4S","Soul Mates","2020-01-01","Lo-Fi Beats","37i9dQZF1DWWQRwui0ExPn","hip hop",50.9,3,-9.917,1,13.7,40.7,31.1,25.1,74.98,96343,-11.1959428571429
"204","1On4Zw5nSEJKpGIGSK8QYd","Caffè Mocha","Jazzinuf",44,"latin",87.9,78.3,"3lJ3wJoBUclrt7c1QNHAwv","Dazzle","2018-11-16","Sunny Beats","37i9dQZF1DXbtuVQL4zoey","tropical",54.4,0,-5.568,1,20.3,21.5,73.1,15.7,93.997,89361,30.1040571428571
"205","2jK3oL9MV1hb6sBtUpt4ZF","Coconut Airline","Jazzinuf",42,"latin",64.3,89.1,"1yHr9p9q6a2HGcSBG9MgKQ","Audio Bartending","2018-04-01","Sunny Beats","37i9dQZF1DXbtuVQL4zoey","tropical",82.7,11,-9.572,0,18.5,5.9,94.1,37,83.032,163396,40.9040571428571
"206","4lhe5Iy0XVRoySNQYMvP1l","Moon and Tonic","Jazzinuf",44,"latin",65.3,94.6,"1yHr9p9q6a2HGcSBG9MgKQ","Audio Bartending","2018-04-01","Sunny Beats","37i9dQZF1DXbtuVQL4zoey","tropical",68.6,1,-10.433,1,27.4,25.5,77.4,11.8,85.045,121940,46.4040571428571
"207","0gwpTcKlLwn8TnYsoZLfRl","Bubbly","Jazzinuf",40,"latin",76.9,73.7,"1yHr9p9q6a2HGcSBG9MgKQ","Audio Bartending","2018-04-01","Sunny Beats","37i9dQZF1DXbtuVQL4zoey","tropical",52.2,11,-7.065,0,7.77,10.2,80.3,37.9,173.993,209763,25.5040571428571
"208","4TMSmt6090LcXzcxoEAZV6","Reflections (UOAK Remix)","Jean Juan",30,"edm",59.9,16.1,"3cTeRDdQcg2zTBLe9YC3CJ","Reflections (UOAK Remix)","2020-01-17","Deep Electronic Music 2020 & Progressive House","5CMvAWTlDPdZnkleiTHyyo","progressive electro house",69.2,4,-6.347,1,3.29,24.5,0.0421,33.7,122.001,243934,-32.0959428571429
"209","7k42DvyuLTo8FIG7pa2n1U","Don't Forget Me","Jean Juan",40,"edm",73.2,53.8,"2n2BqyL1IDNEvW3YIZasbe","Don't Forget Me","2019-11-08","Deep Electronic Music 2020 & Progressive House","5CMvAWTlDPdZnkleiTHyyo","progressive electro house",76.2,10,-7.234,0,3.69,13.5,0.859,14,107.014,165419,5.60405714285714
"210","5bWLHSTjzpoRT3LitHEpRU","Reflections","Jean Juan",42,"edm",66.2,14.1,"7vnCjt6v0gRaMp5WSxrm90","Reflections","2019-10-04","Deep Electronic Music 2020 & Progressive House","5CMvAWTlDPdZnkleiTHyyo","progressive electro house",71.6,1,-8.108,0,4.08,0.881,0.0916,15.1,120.955,193747,-34.0959428571429
"211","4qqgGuWpaRy3JN5IC5Jkgi","Only Me","Jean Juan",39,"edm",64.2,47.1,"1F2WNsJGXvpNCkmB6w3Hkv","Only Me","2019-06-13","Deep Electronic Music 2020 & Progressive House","5CMvAWTlDPdZnkleiTHyyo","progressive electro house",84.5,1,-6.894,0,3.41,12.4,0.0125,7.52,123.975,168856,-1.09594285714287
"212","0R2wsoAKYVUVOxJrc1jQCN","Little Black Dress","Jean Juan",33,"edm",57.9,9.61,"34on4R1OcyOuifZR9tdtpN","Little Black Dress","2019-07-11","Deep Electronic Music 2020 & Progressive House","5CMvAWTlDPdZnkleiTHyyo","progressive electro house",77.9,7,-11.212,1,3.95,0.213,77.4,15.9,119.999,276000,-38.5859428571429
"213","7bre6yd84LZ6MFoTppmHja","Swimming Pools (Drank)","Kendrick Lamar",7,"pop",65.6,20.3,"0ljGAdQ5EmiJE52O1VsYAM","Swimming Pools (Drank)","2012-08-03","BALLARE - رقص","1CMvQ4Yr5DlYvYzI0Vc2UE","post-teen pop",44.6,1,-5.897,1,26.5,0.695,0.0419,8.8,74.543,247800,-27.8959428571429
"214","7ujx3NYtwO2LkmKGz59mXp","HUMBLE.","Kendrick Lamar",12,"pop",90.6,42.3,"7wbJhbCvhPfbK1CLAkpq25","DAMN.","2017-04-14","BALLARE - رقص","1CMvQ4Yr5DlYvYzI0Vc2UE","post-teen pop",62.5,1,-6.779,0,9.03,0.0243,0.00323,9.75,150.018,177000,-5.89594285714286
"215","1vffte5WTHIik37ePfJdo4","King Kunta","Kendrick Lamar",10,"pop",88.4,48.9,"5uP9oyMK5lpzbB7K6UeT3X","To Pimp A Butterfly","2015-03-16","BALLARE - رقص","1CMvQ4Yr5DlYvYzI0Vc2UE","post-teen pop",65.7,6,-4.569,0,9.77,0.589,0,15.4,107.059,234693,0.704057142857138
"216","7KXjTSCq5nL1LoYtL7XAwS","HUMBLE.","Kendrick Lamar",84,"pop",90.8,42.1,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","10er Playlist","1kEczIkZH8IgaWT2BiApxZ","electropop",62.1,1,-6.638,0,10.2,0.0282,0.00539,9.58,150.011,177000,-6.09594285714286
"217","7KXjTSCq5nL1LoYtL7XAwS","HUMBLE.","Kendrick Lamar",84,"rap",90.8,42.1,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","hip hop",62.1,1,-6.638,0,10.2,0.0282,0.00539,9.58,150.011,177000,-6.09594285714286
"218","6PGoSes0D9eUDeeAafB2As","LOVE. FEAT. ZACARI.","Kendrick Lamar",80,"rap",80,77.9,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","hip hop",58.5,10,-7.343,1,9.24,26.4,0,15.3,126.058,213400,29.7040571428571
"219","2P3SLxeQHPqh8qKB6gtJY2","Poetic Justice","Kendrick Lamar",68,"rap",77.9,64.7,"3DGQ1iZ9XKUQxAUWjfC34w","good kid, m.A.A.d city (Deluxe)","2012","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","hip hop",57.2,6,-9.985,0,37.8,15.7,0,24.6,135.956,300160,16.5040571428571
"220","6SwRhMLwNqEi6alNPVG00n","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",73,"rap",65.8,41.9,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","hip hop",53.5,9,-8.983,0,5.73,2.65,0,20,110.684,227360,-6.29594285714286
"221","2cDCojn6uIBM6A5xTAbl3H","m.A.A.d city","Kendrick Lamar",65,"rap",48.7,21.7,"3DGQ1iZ9XKUQxAUWjfC34w","good kid, m.A.A.d city (Deluxe)","2012","Southern California Hip Hop Primer","206vi9Q0p3juAU73flxPsz","southern hip hop",72.9,2,-6.815,1,27.1,5.38,0.000407,44,91.048,350120,-26.4959428571429
"222","7KXjTSCq5nL1LoYtL7XAwS","HUMBLE.","Kendrick Lamar",84,"rap",90.8,42.1,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","Southern California Hip Hop Primer","206vi9Q0p3juAU73flxPsz","southern hip hop",62.1,1,-6.638,0,10.2,0.0282,0.00539,9.58,150.011,177000,-6.09594285714286
"223","3aGibUHhQyBsyumYHylw0K","Backseat Freestyle","Kendrick Lamar",67,"rap",54.6,64.6,"3DGQ1iZ9XKUQxAUWjfC34w","good kid, m.A.A.d city (Deluxe)","2012","Southern California Hip Hop Primer","206vi9Q0p3juAU73flxPsz","southern hip hop",65.1,1,-7.601,1,30,0.0739,0,23.5,77.878,212653,16.4040571428571
"224","1eRBW1HcyM1zPlxO26cScZ","The Recipe - Bonus Track","Kendrick Lamar",60,"rap",75.9,50.7,"3DGQ1iZ9XKUQxAUWjfC34w","good kid, m.A.A.d city (Deluxe)","2012","Southern California Hip Hop Primer","206vi9Q0p3juAU73flxPsz","southern hip hop",78.2,11,-6.975,0,7.41,0.0589,0,35,131.04,352853,2.50405714285714
"225","7ujx3NYtwO2LkmKGz59mXp","HUMBLE.","Kendrick Lamar",12,"rap",90.6,42.3,"7wbJhbCvhPfbK1CLAkpq25","DAMN.","2017-04-14","◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance","0Hr2h94pKN8QAGVAgD6BsD","southern hip hop",62.5,1,-6.779,0,9.03,0.0243,0.00323,9.75,150.018,177000,-5.89594285714286
"226","6HZILIRieu8S0iqY8kIKhj","DNA.","Kendrick Lamar",79,"rap",63.8,42.2,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",52.3,1,-6.664,1,35.7,0.454,0,8.42,139.913,185947,-5.99594285714286
"227","31c9IHwCIONmUYW0jL7Riz","HUMBLE.","Kendrick Lamar",7,"rap",90.7,41.8,"745wm87LGZxRYeyGM0z96J","HUMBLE.","2017-03-31","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",59.1,1,-7.507,0,10.5,0.0359,0.00281,8.97,149.992,177604,-6.39594285714286
"228","4iYRa2btalAzPZoSYfROqF","XXX. FEAT. U2.","Kendrick Lamar",67,"rap",56.8,29.3,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",61.9,1,-6.899,1,41.4,13.8,0.000167,11,170.115,254200,-18.8959428571429
"229","1EaKU4dMbesXXd3BrLCtYG","ELEMENT.","Kendrick Lamar",72,"rap",74.8,48.3,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",70.5,4,-4.547,0,48.5,20.4,0,24.6,189.891,208733,0.104057142857137
"230","7bre6yd84LZ6MFoTppmHja","Swimming Pools (Drank)","Kendrick Lamar",7,"rap",65.6,20.3,"0ljGAdQ5EmiJE52O1VsYAM","Swimming Pools (Drank)","2012-08-03","Hip-Hop 'n RnB","0275i1VNfBnsNbPl0QIBpG","southern hip hop",44.6,1,-5.897,1,26.5,0.695,0.0419,8.8,74.543,247800,-27.8959428571429
"231","2MYl0er3UZ1RlKwRb5LODh","A.D.H.D","Kendrick Lamar",15,"rap",60.9,58.2,"13WjgUEEAQp0d9JqojlWp1","Section.80","2011-07-02","Hip-Hop 'n RnB","0275i1VNfBnsNbPl0QIBpG","southern hip hop",79.9,9,-6.883,1,24,33,0,10.8,157.74,215509,10.0040571428571
"232","3qX1dqmDdmMvvfMVfsx4Bh","m.A.A.d city","Kendrick Lamar",67,"rap",48.7,21.7,"748dZDqSZy6aPXKcI9H80u","good kid, m.A.A.d city (Deluxe)","2012-10-22","RAP Gangsta","1Z1gW89x4MSBjkvVjGg7DQ","gangster rap",72.9,2,-6.815,1,27.1,5.38,0.000407,44,91.048,350120,-26.4959428571429
